time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
3804,3834,0,45.500477,17.814219,1,1,0,1,0.5,0.5,879,879,879,879,0,0,0,0,0
3834,3864,0,19.06657,19.514473,1,1,0,1,0.5555556,0.5,1701,1701,1701,1701,0,0,0,0,0
3864,3894,0,105.29232,25.704586,0,0,0,0,0.2,0.0,2976,2976,2976,2976,0,0,0,0,0
3894,3924,0,24.443449,25.449856,1,0,0,0,0.34,0.0,2507,2509,2509,2509,0,0,0,0,0
3924,3954,0,65.99575,18.299206,1,1,0,0,0.15,0.0,1989,1992,1992,1992,0,0,0,0,0
3954,3984,0,52.768677,23.397625,1,1,1,1,0.9333333,1.0,67,69,69,69,0,0,0,0,1
3984,4014,0,60.633835,26.02073,1,1,0,1,0.7,1.0,1026,1031,1031,1031,0,0,0,0,0
4014,4044,0,70.914986,21.020561,1,1,1,1,0.53333336,0.6666667,2067,2067,2067,2067,0,0,0,0,0
4044,4074,0,34.314392,18.47382,27,0,8,0,0.1919498,0.0,3305,3315,3324,3336,1,0,4,1,4
4074,4104,0,15.574989,9.504187,16,0,0,0,0.16666667,0.0,3351,3351,3351,3351,0,0,0,0,0
4104,4134,0,24.02216,24.02216,2,0,1,0,0.2,0.0,2983,3006,3006,3006,0,0,0,0,0
4134,4164,0,74.769585,20.50652,54,1,2,1,0.31894478,0.02214334,2028,2031,2032,2044,0,0,1,0,1
4164,4194,0,16.364733,10.199169,1,1,0,1,0.4,0.5,1045,1047,1047,1047,0,0,0,0,0
4194,4224,0,121.897545,46.19513,1,0,0,0,0.26666668,0.0,3022,3025,3025,3025,0,0,0,0,0
4224,4254,0,70.42227,30.52881,1,2,0,1,0.35,0.25,2038,2043,2043,2043,0,0,0,0,0
4254,4284,0,114.834,27.626856,18,1,2,1,0.3387062,0.09353096,1513,1516,1517,1528,0,0,1,0,1
4284,4314,0,14.758661,9.573454,51,1,3,1,0.26761007,0.004716981,1989,1995,2001,2009,0,0,1,0,2
4314,4344,0,29.625957,23.7565,14,2,0,1,0.18312499,0.015625,1988,1991,1992,1995,0,0,0,0,0
4344,4374,0,148.9298,148.9298,21,0,0,0,0.30144927,0.0,3023,3024,3024,3025,0,0,0,0,0
4374,4404,0,121.56952,59.778927,0,0,0,0,0.0,0.0,3962,3962,3962,3962,0,0,0,0,0
4404,4434,0,13.968626,9.191575,29,0,2,0,0.20650685,0.0,3494,3494,3495,3502,0,0,1,0,1
4434,4464,0,34.42304,34.42304,84,1,6,1,0.22699055,0.01754386,1036,1038,1039,1054,1,0,4,2,2
4464,4494,0,16.772217,10.342946,64,1,1,0,0.203125,0.0,2033,2033,2034,2037,0,0,0,0,0
4494,4524,0,81.24887,23.260202,8,1,2,0,0.31528738,0.083333336,1545,1550,1553,1624,0,0,1,0,2
4524,4554,728001,34.479767,15.5408325,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
4554,4584,0,35.47644,32.958263,3,0,0,0,0.21,0.0,3007,3009,3015,3016,0,0,0,0,0
4584,4614,0,14.300093,5.889546,7,0,0,0,0.21176472,0.0,2978,2979,2981,2982,0,0,0,0,0
4614,4644,0,24.742783,24.658527,0,0,0,0,0.2,0.0,2976,2976,2976,2976,0,0,0,0,0
4644,4674,0,66.661896,18.575583,0,1,0,0,0.4,0.0,2027,2027,2027,2027,0,0,0,0,0
4674,4704,0,57.12273,17.949247,0,1,0,1,0.6,1.0,1006,1006,1006,1006,0,0,0,0,0
4704,4734,0,93.167076,38.21945,0,0,0,0,0.25,0.0,2522,2522,2522,2522,0,0,0,0,0
4734,4764,0,63.321064,15.20835,0,0,0,0,0.2,0.0,2976,2976,2976,2976,0,0,0,0,0
4764,4794,0,16.54366,17.544655,11,1,10,0,0.3962264,0.0,1007,1008,1010,1027,9,0,10,10,0
4794,4824,0,55.54022,49.375275,26,1,23,0,0.37439024,0.12195122,2029,2035,2038,2053,20,0,22,22,2
4824,4854,0,21.75539,10.636781,0,0,0,0,0.0,0.0,3961,3961,3961,3961,0,0,0,0,0
4854,4884,0,12.728676,12.728676,1,1,0,0,0.2,0.0,1994,1999,1999,1999,0,0,0,0,0
4884,4914,0,28.142923,15.765967,17,1,7,1,0.38674697,0.43373495,1039,1045,1048,1061,2,0,5,4,2
4914,4944,0,76.10764,62.624386,14,0,3,0,0.11954887,0.0,3476,3483,3484,3486,1,0,2,1,1
4944,4974,0,15.309484,12.582145,1,1,0,0,0.2,0.0,1989,1992,1992,1992,0,0,0,0,0
4974,5004,0,19.166035,12.713541,14,0,4,0,0.12986112,0.0,3487,3488,3491,3495,1,0,2,1,1
5004,5034,0,11.366311,11.366311,0,0,0,0,0.2,0.0,3082,3082,3082,3082,0,0,0,0,0
5034,5064,0,17.544165,12.248283,37,0,4,0,0.22016168,0.0,2994,2995,2997,3007,1,0,2,1,2
5064,5094,0,16.201124,10.902596,1,2,1,0,0.3,0.0,2008,2009,2009,2009,0,0,0,0,0
5094,5124,0,17.824306,14.105252,37,0,11,0,0.21304443,0.0,2484,2492,2493,2519,3,0,6,1,5
5124,5154,0,51.992523,36.937614,0,0,0,0,0.4,0.0,3013,3013,3013,3013,0,0,0,0,0
5154,5184,0,127.92036,127.92036,0,0,0,0,0.2,0.0,4000,4000,4000,4000,0,0,0,0,0
5184,5214,0,18.49238,18.49238,4,0,0,0,0.11666666,0.0,2481,2484,2486,2491,0,0,0,0,0
5214,5244,0,17.733387,10.442961,10,2,2,0,0.1521739,0.0,48,55,63,66,0,0,2,1,0
5244,5274,0,26.717464,11.306139,1,1,0,0,0.120000005,0.0,1001,1011,1011,1011,0,0,0,0,0
5274,5304,0,23.6414,12.890579,1,1,0,0,0.16666667,0.0,1247,1249,1249,1249,0,0,0,0,0
5304,5334,0,20.334618,20.2055,0,0,0,0,0.42857143,0.0,2884,2884,2884,2884,0,0,0,0,0
5334,5364,0,204.2683,204.2683,96,0,85,0,0.17754677,0.0,2982,2984,2986,2990,78,2,84,84,4
5364,5394,0,27.667925,12.027929,19,1,2,0,0.22291668,0.0,1004,1006,1011,1019,1,0,1,0,1
5394,5424,0,15.381761,11.21403,25,1,2,1,0.41626015,0.08130081,2027,2028,2029,2035,0,0,1,0,1
5424,5454,0,141.70755,140.02351,4,1,1,0,0.34117645,0.0,2013,2016,2023,2024,0,0,1,0,0
5454,5484,0,26.133038,15.712715,12,0,5,0,0.09310345,0.0,2975,2981,2988,2997,0,0,3,1,4
5484,5514,0,41.49142,25.411972,1,2,0,0,0.4,0.0,1039,1039,1039,1039,0,0,0,0,0
5514,5544,0,75.57525,75.1419,1,1,1,0,0.41111112,0.16666667,1538,1545,1545,1545,0,0,0,0,0
5544,5574,0,51.4192,27.346853,16,1,8,0,0.3037037,0.0,1989,2002,2015,2025,3,0,7,5,4
5574,5604,0,26.676535,12.028718,19,1,3,0,0.22947368,0.0,2024,2027,2029,2052,0,0,2,1,0
5604,5634,0,63.246758,11.273745,8,1,1,0,0.2197183,0.0,1022,1027,1027,1032,1,0,1,1,0
5634,5664,0,18.991695,10.664248,5,0,2,0,0.08461539,0.0,2975,2979,2988,3002,0,0,2,1,0
5664,5694,0,21.683302,11.9045,41,1,7,1,0.3364532,0.18226601,2026,2032,2034,2037,4,0,6,5,1
5694,5724,0,119.51478,20.97886,11,1,6,1,0.6020408,0.7602041,1041,1055,1059,1064,2,0,5,3,1
5724,5754,0,34.162376,19.368494,23,0,19,0,0.15966387,0.0,3965,3970,3982,4030,3,0,11,3,15
5754,5784,0,42.11969,30.2066,6,1,2,1,0.6643519,1.0,613,617,619,622,0,0,0,0,2
5784,5814,0,25.407297,23.529997,0,0,0,0,0.16666667,0.0,4128,4128,4128,4128,0,0,0,0,0
5814,5844,0,57.100685,36.545303,7,1,6,1,0.7823529,1.0,1010,1031,1044,1044,0,0,4,0,6
5844,5874,0,139.44704,28.770021,0,0,0,0,0.3,0.0,3011,3011,3011,3011,0,0,0,0,0
5874,5904,0,66.13687,19.85645,0,1,0,0,0.4,0.0,2027,2027,2027,2027,0,0,0,0,0
5904,5934,0,75.4453,25.288822,0,1,0,0,0.45,0.25,1533,1533,1533,1533,0,0,0,0,0
5934,5964,0,76.161476,21.31407,1,1,0,1,0.5,0.5,1040,1040,1040,1040,0,0,0,0,0
5964,5994,0,52.051193,19.043243,0,0,0,0,0.2,0.0,2994,2994,2994,2994,0,0,0,0,0
5994,6024,0,13.24151,11.729906,0,1,0,0,0.2,0.0,1989,1989,1989,1989,0,0,0,0,0
