time_sec,pid,package,process_group,pss,paused_time,total_time
198,9010,com.miui.cloudservice,cached,8894,0,0
198,8326,com.xiaomi.simactivate.service,cached,6273,0,0
198,8979,com.android.providers.calendar,cached,5921,0,0
198,8840,com.android.settings,cached,20256,0,0
198,8783,com.android.chrome:webview_service,cached,7830,0,0
198,8544,android.process.acore,cached,11932,0,0
198,8527,com.facebook.orca:fwkstartlog,cached,19816,0,0
198,8130,com.android.mms,cached,34521,0,0
198,8298,com.miui.micloudsync,cached,4976,0,0
198,8164,org.simalliance.openmobileapi.service,cached,3757,0,0
198,8142,org.codeaurora.ims,cached,3895,0,0
198,8112,com.xiaomi.providers.appindex,cached,16201,0,0
198,8086,com.xiaomi.misettings,cached,6598,0,0
198,2498,com.mi.android.globalminusscreen,cached,43035,0,0
198,10328,dumpsys,native,564,0,0
198,10244,com.google.android.gms.ui,vis,31158,0,0
228,1,/init,native,1779,0,0
228,395,ueventd,native,800,0,0
228,430,mqsasd,native,2625,0,0
228,431,logd,native,2956,0,0
228,440,debuggerd,native,270,0,0
228,441,debuggerd64,native,314,0,0
228,442,vold,native,1299,0,0
228,444,debuggerd64:signaller,native,294,0,0
228,445,debuggerd:signaller,native,234,0,0
228,452,perfd,native,639,0,0
228,519,healthd,native,480,0,0
228,522,rmt_storage,native,548,0,0
228,523,tftp_server,native,519,0,0
228,527,esepmdaemon,native,577,0,0
228,529,qseecomd,native,523,0,0
228,530,pm-service,native,795,0,0
228,532,lmkd,native,738,0,0
228,533,servicemanager,native,638,0,0
228,534,surfaceflinger,native,31360,0,0
228,537,gx_fpd,native,722,0,0
228,540,mm-pp-dpps,native,4997,0,0
228,541,pm-proxy,native,616,0,0
228,573,qseecomd,native,718,0,0
228,575,sensors.qcom,native,824,0,0
228,629,fingerprintd,native,4878,0,0
228,687,cnd,native,5633,0,0
228,689,cnss_diag,native,952,0,0
228,690,time_daemon,native,873,0,0
228,691,thermal-engine,native,1789,0,0
228,692,wcnss_service,native,821,0,0
228,694,adsprpcd,native,858,0,0
228,695,hvdcp_opti,native,469,0,0
228,696,zygote64,native,9130,0,0
228,697,zygote,native,8872,0,0
228,700,shelld,native,4816,0,0
228,701,otad,native,1039,0,0
228,702,fdpp,native,577,0,0
228,706,audioserver,native,13277,0,0
228,707,cameraserver,native,18617,0,0
228,709,drmserver,native,1570,0,0
228,710,installd,native,791,0,0
228,711,keystore,native,1156,0,0
228,712,media.codec,native,2738,0,0
228,716,mediadrmserver,native,1415,0,0
228,717,media.extractor,native,2952,0,0
228,718,mediaserver,native,2349,0,0
228,720,netd,native,1508,0,0
228,725,rild,native,5161,0,0
228,729,dpmd,native,504,0,0
