time_sec,pid,package,process_group,pss,paused_time,total_time
204,528,pm-service,native,782,0,0
204,530,lmkd,native,733,0,0
204,531,servicemanager,native,626,0,0
204,532,surfaceflinger,native,32087,0,0
204,534,gx_fpd,native,714,0,0
204,536,mm-pp-dpps,native,4107,0,0
204,538,pm-proxy,native,602,0,0
204,569,qseecomd,native,717,0,0
204,590,sensors.qcom,native,836,0,0
204,648,fingerprintd,native,3991,0,0
204,684,cnd,native,4841,0,0
204,686,cnss_diag,native,967,0,0
204,687,time_daemon,native,863,0,0
204,688,thermal-engine,native,1739,0,0
204,689,wcnss_service,native,810,0,0
204,691,adsprpcd,native,870,0,0
204,692,hvdcp_opti,native,453,0,0
204,693,zygote64,native,4965,0,0
204,694,zygote,native,12570,0,0
204,696,shelld,native,3910,0,0
204,697,otad,native,1030,0,0
204,698,fdpp,native,574,0,0
204,701,audioserver,native,11751,0,0
204,702,cameraserver,native,3355,0,0
204,703,drmserver,native,1464,0,0
204,705,installd,native,771,0,0
204,707,keystore,native,1188,0,0
204,708,media.codec,native,1546,0,0
204,710,mediadrmserver,native,1357,0,0
204,711,media.extractor,native,6561,0,0
204,713,mediaserver,native,1899,0,0
204,715,netd,native,1652,0,0
204,716,rild,native,4670,0,0
204,717,dpmd,native,491,0,0
204,718,cnss-daemon,native,893,0,0
204,737,loc_launcher,native,601,0,0
